# Data file

#PARAMETERS
param p:= 8;    	# number of predictor variables
param n := 500;  	# number of training points

#X data 
param X: 1 2 3 4 5 6 7 8 
:=
1	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	0.446922346	0.117286699	-1.168631294
2	-1.362924058	1.552931072	1.123171028	0.971878885	-0.999348746	0.446922346	1.243239004	0.765654986
3	-0.984771718	0.996657255	0	0.971878885	-0.999348746	-0.446922346	-1.008665607	-0.523869201
4	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	0.446922346	1.243239004	-1.168631294
5	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	1.340767038	-1.008665607	0.120892893
6	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-1.340767038	-1.008665607	-1.168631294
7	1.284142321	-1.228438012	0	-1.19789723	0.999348746	-1.340767038	-1.008665607	-1.168631294
8	-1.362924058	1.552931072	1.123171028	0.971878885	-0.999348746	0.446922346	0.117286699	-0.523869201
9	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	-1.340767038	-1.759300478	-1.813393388
10	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	0.446922346	0.117286699	1.410417079
11	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	0.446922346	0.117286699	-0.523869201
12	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	0.446922346	1.243239004	1.410417079
13	1.284142321	-1.228438012	0	-1.19789723	0.999348746	-1.340767038	1.243239004	-1.168631294
14	-1.362924058	1.552931072	1.123171028	0.971878885	-0.999348746	-0.446922346	0.117286699	0.765654986
15	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	1.340767038	-1.008665607	-0.523869201
16	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	-0.446922346	0.117286699	1.410417079
17	1.284142321	-1.228438012	0	-1.19789723	0.999348746	0.446922346	0.117286699	1.410417079
18	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	-0.446922346	-1.008665607	-1.168631294
19	1.284142321	-1.228438012	0	-1.19789723	0.999348746	1.340767038	-1.008665607	1.410417079
20	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	-0.446922346	0.117286699	0.120892893
21	1.284142321	-1.228438012	0	-1.19789723	0.999348746	-0.446922346	-1.008665607	-1.168631294
22	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	1.340767038	0.117286699	0.120892893
23	-1.362924058	1.552931072	1.123171028	0.971878885	-0.999348746	-0.446922346	-1.008665607	-0.523869201
24	1.284142321	-1.228438012	0	-1.19789723	0.999348746	-0.446922346	1.243239004	1.410417079
25	-0.228467039	0.16224653	-1.684756542	0.971878885	-0.999348746	0.446922346	-1.008665607	-0.523869201
26	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-0.446922346	0.117286699	-1.168631294
27	-1.362924058	1.552931072	1.123171028	0.971878885	-0.999348746	0.446922346	1.243239004	1.410417079
28	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	1.340767038	1.243239004	0.120892893
29	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	-1.340767038	1.243239004	-0.523869201
30	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-1.340767038	-1.008665607	-0.523869201
31	-0.984771718	0.996657255	0	0.971878885	-0.999348746	-1.340767038	-1.008665607	0.765654986
32	1.284142321	-1.228438012	0	-1.19789723	0.999348746	1.340767038	1.243239004	-0.523869201
33	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	-0.446922346	1.243239004	-1.168631294
34	-0.984771718	0.996657255	0	0.971878885	-0.999348746	1.340767038	-1.008665607	-1.168631294
35	-0.039390869	-0.115890379	2.246342056	-1.19789723	0.999348746	1.340767038	-1.759300478	-1.813393388
36	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	-0.446922346	1.243239004	0.120892893
37	0.527837641	-0.672164195	0	-0.655453201	0.999348746	-1.340767038	-1.008665607	-0.523869201
38	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-1.340767038	1.243239004	0.120892893
39	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	-0.446922346	-1.759300478	-1.813393388
40	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-1.340767038	0.117286699	-1.168631294
41	-0.984771718	0.996657255	0	0.971878885	-0.999348746	1.340767038	1.243239004	1.410417079
42	0.527837641	-0.672164195	0	-0.655453201	0.999348746	0.446922346	-1.008665607	0.765654986
43	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	-1.340767038	-1.008665607	0.765654986
44	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	1.340767038	0.117286699	0.765654986
45	0.527837641	-0.672164195	0	-0.655453201	0.999348746	-0.446922346	0.117286699	0.765654986
46	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	0.446922346	1.243239004	0.765654986
47	1.284142321	-1.228438012	0	-1.19789723	0.999348746	0.446922346	-1.008665607	0.120892893
48	-0.228467039	0.16224653	-1.684756542	0.971878885	-0.999348746	-0.446922346	1.243239004	-0.523869201
49	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	-0.446922346	1.243239004	-1.168631294
50	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	0.446922346	1.243239004	-0.523869201
51	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	1.340767038	-1.008665607	-0.523869201
52	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	-0.446922346	0.117286699	0.765654986
53	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	-0.446922346	1.243239004	0.765654986
54	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	0.446922346	1.243239004	0.765654986
55	0.244223386	-0.394027287	0.561585514	-0.655453201	0.999348746	-0.446922346	-1.759300478	-1.813393388
56	2.040447	-1.784711829	-0.561585514	-1.469119244	0.999348746	-0.446922346	-1.008665607	0.765654986
57	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	-1.340767038	-1.008665607	-1.168631294
58	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	0.446922346	-1.008665607	1.410417079
59	-1.173847888	1.274794164	0.561585514	0.971878885	-0.999348746	-1.340767038	-1.008665607	0.120892893
60	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	0.446922346	0.117286699	0.120892893
61	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	0.446922346	-1.008665607	0.120892893
62	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	-0.446922346	-1.008665607	0.120892893
63	0.905989981	-0.950301104	-0.561585514	-0.655453201	0.999348746	-1.340767038	1.243239004	-1.168631294
64	-0.512081293	0.440383438	-1.123171028	0.971878885	-0.999348746	-0.446922346	-1.008665607	-1.168631294
65	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	1.340767038	1.243239004	1.410417079
66	-0.701157463	0.718520347	-0.561585514	0.971878885	-0.999348746	1.340767038	-1.008665607	-1.168631294
